observed_on,url,image_url,latitude,longitude,positional_accuracy,public_positional_accuracy,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2023-05-07,https://www.inaturalist.org/observations/160941369,https://inaturalist-open-data.s3.amazonaws.com/photos/278148919/medium.jpg,47.4270177532,-91.9635261089,9,9,northern whitecedar,Thuja occidentalis,northern whitecedar,Plantae,54037
2023-05-10,https://www.inaturalist.org/observations/160941377,https://inaturalist-open-data.s3.amazonaws.com/photos/278144091/medium.jpg,39.7740888889,-105.1282138889,,,star-flowered lily-of-the-valley,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,53268
2023-05-10,https://www.inaturalist.org/observations/160941423,https://inaturalist-open-data.s3.amazonaws.com/photos/278149098/medium.jpeg,46.02744839,-62.82122223,8,8,,Caltha palustris,marsh marigold,Plantae,56224
2023-05-10,https://www.inaturalist.org/observations/160941488,https://inaturalist-open-data.s3.amazonaws.com/photos/278149110/medium.jpg,34.8435910005,-111.8301752997,12,12,Colorado Four o'Clock,Mirabilis multiflora,Colorado Four o'Clock,Plantae,58210
2023-05-10,https://www.inaturalist.org/observations/160941508,https://inaturalist-open-data.s3.amazonaws.com/photos/278149086/medium.jpeg,42.07974234,-87.85802669,16,16,Jack-in-the-Pulpit,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,50310
2023-05-10,https://www.inaturalist.org/observations/160941523,https://inaturalist-open-data.s3.amazonaws.com/photos/278149343/medium.jpg,30.3671684442,-89.5883592033,4,4,longleaf milkweed,Asclepias longifolia,longleaf milkweed,Plantae,158748
2023-05-10,https://www.inaturalist.org/observations/160941536,https://inaturalist-open-data.s3.amazonaws.com/photos/278149168/medium.jpeg,47.4503487266,-122.3366025835,23,23,Green Alkanet,Pentaglottis sempervirens,Green Alkanet,Plantae,166466
2023-05-10,https://www.inaturalist.org/observations/160941550,https://inaturalist-open-data.s3.amazonaws.com/photos/278149187/medium.jpg,45.3821116667,-75.7723466667,35,35,mayapple,Podophyllum peltatum,mayapple,Plantae,49288
2023-05-10,https://www.inaturalist.org/observations/160941553,https://inaturalist-open-data.s3.amazonaws.com/photos/278149207/medium.jpeg,41.4878234863,-81.5803527832,95,95,Jacob's ladder,Polemonium reptans,Jacob's ladder,Plantae,67524
2023-05-09,https://www.inaturalist.org/observations/160941560,https://inaturalist-open-data.s3.amazonaws.com/photos/278149242/medium.jpeg,48.90554745,-122.76452783,9,9,western sword fern,Polystichum munitum,western sword fern,Plantae,47751
2023-05-10,https://www.inaturalist.org/observations/160941584,https://inaturalist-open-data.s3.amazonaws.com/photos/278149241/medium.jpeg,42.07973358,-87.85806632,9,9,Jack-in-the-Pulpit,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,50310
2023-05-09,https://www.inaturalist.org/observations/160941655,https://inaturalist-open-data.s3.amazonaws.com/photos/278149416/medium.jpg,30.1106278333,-97.3119716667,1,1,Purple Pleatleaf,Alophia drummondii,Purple Pleatleaf,Plantae,158212
2023-05-10,https://www.inaturalist.org/observations/160941791,https://inaturalist-open-data.s3.amazonaws.com/photos/278149639/medium.jpeg,44.4193923,-93.1451858,3700,3700,wood anemone,Anemonoides quinquefolia,wood anemone,Plantae,950598
2023-05-10,https://www.inaturalist.org/observations/160941851,https://static.inaturalist.org/photos/278149711/medium.jpeg,38.8018916667,-122.9914388889,,,bur clover,Medicago polymorpha,bur clover,Plantae,53151
2023-05-04,https://www.inaturalist.org/observations/160941855,https://static.inaturalist.org/photos/278149719/medium.jpg,37.0371555,-122.0629583333,10,10,slender stinging nettle,Urtica gracilis,slender stinging nettle,Plantae,141854
2023-05-10,https://www.inaturalist.org/observations/160941868,https://inaturalist-open-data.s3.amazonaws.com/photos/278150202/medium.jpeg,40.3211669922,-75.3471679688,35,35,eastern hemlock,Tsuga canadensis,eastern hemlock,Plantae,48734
2023-05-10,https://www.inaturalist.org/observations/160941876,https://static.inaturalist.org/photos/278149787/medium.jpeg,44.5808795184,-89.4980457053,70,70,Eastern Skunk Cabbage,Symplocarpus foetidus,Eastern Skunk Cabbage,Plantae,48961
2023-05-10,https://www.inaturalist.org/observations/160941887,https://inaturalist-open-data.s3.amazonaws.com/photos/278149793/medium.jpeg,36.974423,-121.9996079722,,,Greater Quaking Grass,Briza maxima,Greater Quaking Grass,Plantae,57157
2023-05-10,https://www.inaturalist.org/observations/160941929,https://inaturalist-open-data.s3.amazonaws.com/photos/278156834/medium.jpg,18.4897633333,-69.9547116667,4,4,Moses-in-the-cradle,Tradescantia spathacea,Moses-in-the-cradle,Plantae,169878
2023-05-10,https://www.inaturalist.org/observations/160941984,https://inaturalist-open-data.s3.amazonaws.com/photos/278150088/medium.jpg,44.333355,-70.7565283333,4,4,Carolina spring-beauty,Claytonia caroliniana,Carolina spring-beauty,Plantae,67775
2023-05-10,https://www.inaturalist.org/observations/160941991,https://inaturalist-open-data.s3.amazonaws.com/photos/278150044/medium.jpeg,41.504486084,-73.4641799927,149,149,Kriechender Günsel,Ajuga reptans,carpet bugle,Plantae,56099
2023-05-10,https://www.inaturalist.org/observations/160942007,https://static.inaturalist.org/photos/278150133/medium.jpeg,33.68209528,-117.7318318,5,5,stinknet,Oncosiphon pilulifer,stinknet,Plantae,78258
2023-05-10,https://www.inaturalist.org/observations/160942028,https://inaturalist-open-data.s3.amazonaws.com/photos/278149636/medium.jpeg,43.6424482948,-91.0963742467,4,4,Adiantum pedatum,Adiantum pedatum,northern maidenhair fern,Plantae,48435
2023-05-10,https://www.inaturalist.org/observations/160942068,https://inaturalist-open-data.s3.amazonaws.com/photos/278150234/medium.jpg,43.076174059,-89.4033306186,5,5,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
2023-05-04,https://www.inaturalist.org/observations/160942093,https://static.inaturalist.org/photos/278150288/medium.jpg,37.0353778333,-122.0600583333,10,10,Baldhip Rose,Rosa gymnocarpa,Baldhip Rose,Plantae,53441
2023-05-10,https://www.inaturalist.org/observations/160942098,https://static.inaturalist.org/photos/278150336/medium.jpg,33.5428454014,-112.0090647944,81,81,saguaro,Carnegiea gigantea,saguaro,Plantae,54449
2023-05-10,https://www.inaturalist.org/observations/160942146,https://inaturalist-open-data.s3.amazonaws.com/photos/278154390/medium.jpg,33.3850943065,-112.364911046,5,5,Emory's rockdaisy,Perityle emoryi,Emory's rockdaisy,Plantae,78445
2023-05-10,https://www.inaturalist.org/observations/160942275,https://inaturalist-open-data.s3.amazonaws.com/photos/278150647/medium.jpg,44.3355533333,-70.7604583333,4,4,dwarf ginseng,Panax trifolius,dwarf ginseng,Plantae,123049
2023-05-10,https://www.inaturalist.org/observations/160942310,https://inaturalist-open-data.s3.amazonaws.com/photos/278150642/medium.jpg,32.845955,-117.171975,4,4,Artemisia-leaved Chaenactis,Chaenactis artemisiifolia,Artemisia-leaved Chaenactis,Plantae,76228
2023-05-09,https://www.inaturalist.org/observations/160942324,https://inaturalist-open-data.s3.amazonaws.com/photos/278150710/medium.jpg,42.9937104483,-91.1215303287,37,37,walking fern,Asplenium rhizophyllum,walking fern,Plantae,82558
2023-05-10,https://www.inaturalist.org/observations/160942368,https://static.inaturalist.org/photos/278150802/medium.jpg,33.5426860817,-112.0090211295,104,104,saguaro,Carnegiea gigantea,saguaro,Plantae,54449
2023-05-10,https://www.inaturalist.org/observations/160942388,https://static.inaturalist.org/photos/278150824/medium.jpg,37.3961,-122.1525945,3,3,purple salsify,Tragopogon porrifolius,purple salsify,Plantae,54141
2023-05-09,https://www.inaturalist.org/observations/160942402,https://static.inaturalist.org/photos/278150833/medium.jpg,49.7755666667,-119.5387333333,11,11,woodland strawberry,Fragaria vesca,woodland strawberry,Plantae,50298
2023-05-10,https://www.inaturalist.org/observations/160942415,https://inaturalist-open-data.s3.amazonaws.com/photos/278150855/medium.jpeg,42.2187166667,-87.9326361111,,,reflexed wild ginger,Asarum canadense reflexum,reflexed wild ginger,Plantae,126750
2023-05-10,https://www.inaturalist.org/observations/160942419,https://inaturalist-open-data.s3.amazonaws.com/photos/278150869/medium.jpg,45.4199716667,-123.92177,3450,3450,Braun's Giant Horsetail,Equisetum telmateia braunii,Braun's Giant Horsetail,Plantae,57032
2023-05-10,https://www.inaturalist.org/observations/160942429,https://inaturalist-open-data.s3.amazonaws.com/photos/278150924/medium.jpeg,48.9050375,-122.76440864,8,8,bigleaf maple,Acer macrophyllum,bigleaf maple,Plantae,48227
2023-05-10,https://www.inaturalist.org/observations/160942507,https://inaturalist-open-data.s3.amazonaws.com/photos/278151080/medium.jpg,32.5821116667,-84.5047,6965,6965,Kidney-leaf Rosinweed,Silphium compositum,Kidney-leaf Rosinweed,Plantae,81823
2023-05-10,https://www.inaturalist.org/observations/160942515,https://static.inaturalist.org/photos/278151136/medium.jpg,33.5427526358,-112.0092279004,87,87,saguaro,Carnegiea gigantea,saguaro,Plantae,54449
2023-05-10,https://www.inaturalist.org/observations/160942526,https://inaturalist-open-data.s3.amazonaws.com/photos/278151099/medium.jpg,37.1148183607,-119.7277420595,9,9,seep monkeyflower,Erythranthe guttata,seep monkeyflower,Plantae,470643
2023-05-05,https://www.inaturalist.org/observations/160942528,https://static.inaturalist.org/photos/278151093/medium.jpg,49.8961966667,-119.432205,4,4,Oregon grape,Berberis aquifolium,Oregon grape,Plantae,126887
2023-05-10,https://www.inaturalist.org/observations/160942534,https://inaturalist-open-data.s3.amazonaws.com/photos/278150696/medium.jpeg,41.6507946095,-85.7125402154,957,957,white clover,Trifolium repens,white clover,Plantae,55745
2023-05-10,https://www.inaturalist.org/observations/160942560,https://static.inaturalist.org/photos/278151169/medium.jpeg,46.9045890479,-71.2968328223,108,108,Virginia strawberry,Fragaria virginiana,Virginia strawberry,Plantae,77155
2023-05-10,https://www.inaturalist.org/observations/160942562,https://inaturalist-open-data.s3.amazonaws.com/photos/278151210/medium.jpg,44.3335966667,-70.7573783333,5,5,wood anemone,Anemonoides quinquefolia,wood anemone,Plantae,950598
2023-05-10,https://www.inaturalist.org/observations/160942578,https://inaturalist-open-data.s3.amazonaws.com/photos/278151187/medium.jpg,42.9163166667,-72.2438966667,4,4,sensitive fern,Onoclea sensibilis,sensitive fern,Plantae,82576
2023-05-08,https://www.inaturalist.org/observations/160942593,https://static.inaturalist.org/photos/278151207/medium.jpg,30.6634333333,-97.380905,5,5,Texas Skeleton Plant,Lygodesmia texana,Texas Skeleton Plant,Plantae,164984
2023-05-10,https://www.inaturalist.org/observations/160942619,https://static.inaturalist.org/photos/278151264/medium.jpg,34.0214583333,-84.6047833333,5,5,Venus's looking-glass,Triodanis biflora,Venus's looking-glass,Plantae,79440
2023-05-10,https://www.inaturalist.org/observations/160942645,https://inaturalist-open-data.s3.amazonaws.com/photos/278151702/medium.jpg,30.8673995035,-83.9574790467,9,9,orange milkwort,Polygala lutea,orange milkwort,Plantae,129197
2023-05-10,https://www.inaturalist.org/observations/160942649,https://inaturalist-open-data.s3.amazonaws.com/photos/278151336/medium.jpg,30.2515664733,-97.7398863722,4,4,American black elderberry,Sambucus canadensis,American black elderberry,Plantae,84300
2023-05-10,https://www.inaturalist.org/observations/160942668,https://static.inaturalist.org/photos/278151382/medium.jpg,33.5422838424,-112.0097285063,27,27,saguaro,Carnegiea gigantea,saguaro,Plantae,54449
2023-05-10,https://www.inaturalist.org/observations/160942679,https://inaturalist-open-data.s3.amazonaws.com/photos/278151362/medium.jpg,34.200245,-118.66462,5,5,Clubhair Mariposa Lily,Calochortus clavatus,Clubhair Mariposa Lily,Plantae,58359
2023-05-07,https://www.inaturalist.org/observations/160942685,https://inaturalist-open-data.s3.amazonaws.com/photos/278151378/medium.jpg,35.5632466667,-121.0828333333,3,3,Germandrée arbustive,Teucrium fruticans,Tree Germander,Plantae,181666
2023-05-10,https://www.inaturalist.org/observations/160942692,https://inaturalist-open-data.s3.amazonaws.com/photos/278151406/medium.jpg,42.916595,-72.2442866667,8,8,wood anemone,Anemonoides quinquefolia,wood anemone,Plantae,950598
2023-05-10,https://www.inaturalist.org/observations/160942704,https://inaturalist-open-data.s3.amazonaws.com/photos/278151411/medium.jpeg,45.6782117605,-73.8112415001,57,57,threeleaf goldthread,Coptis trifolia,threeleaf goldthread,Plantae,126251
2023-05-09,https://www.inaturalist.org/observations/160942721,https://inaturalist-open-data.s3.amazonaws.com/photos/278151501/medium.jpg,42.9942081719,-91.1213594476,34,34,Dutchman's breeches,Dicentra cucullaria,Dutchman's breeches,Plantae,51053
2023-05-10,https://www.inaturalist.org/observations/160942724,https://inaturalist-open-data.s3.amazonaws.com/photos/278151475/medium.jpg,32.574845,-84.5032666667,36,36,orange milkwort,Polygala lutea,orange milkwort,Plantae,129197
2023-05-09,https://www.inaturalist.org/observations/160942726,https://static.inaturalist.org/photos/278151472/medium.jpg,42.7448216692,-77.8547833333,4094,4094,Чесночница черешчатая,Alliaria petiolata,garlic mustard,Plantae,56061
2023-05-08,https://www.inaturalist.org/observations/160942730,https://inaturalist-open-data.s3.amazonaws.com/photos/278151507/medium.jpg,34.0110583333,-120.0941,35,35,Brandegee's sage,Salvia brandegeei,Brandegee's sage,Plantae,78965
2023-05-10,https://www.inaturalist.org/observations/160942737,https://inaturalist-open-data.s3.amazonaws.com/photos/278151492/medium.jpeg,45.6783694444,-73.8135166667,,,trille ondulé,Trillium undulatum,painted trillium,Plantae,51435
2023-05-10,https://www.inaturalist.org/observations/160942812,https://inaturalist-open-data.s3.amazonaws.com/photos/278151647/medium.jpg,42.9166366667,-72.244125,4,4,Jack-in-the-Pulpit,Arisaema triphyllum,Jack-in-the-Pulpit,Plantae,50310
2023-05-10,https://www.inaturalist.org/observations/160942822,https://inaturalist-open-data.s3.amazonaws.com/photos/278151661/medium.jpg,44.0221005312,-79.3401833277,35,35,largeflower bellwort,Uvularia grandiflora,largeflower bellwort,Plantae,126749
2023-05-10,https://www.inaturalist.org/observations/160942833,https://static.inaturalist.org/photos/278152008/medium.jpeg,40.045753479,-76.6059265137,211,211,sensitive fern,Onoclea sensibilis,sensitive fern,Plantae,82576
2023-05-10,https://www.inaturalist.org/observations/160942835,https://inaturalist-open-data.s3.amazonaws.com/photos/278151726/medium.jpg,44.3354866667,-70.760425,4,4,painted trillium,Trillium undulatum,painted trillium,Plantae,51435
2023-05-10,https://www.inaturalist.org/observations/160942838,https://inaturalist-open-data.s3.amazonaws.com/photos/278151671/medium.jpeg,30.15484899,-95.55230583,8,8,American sweetgum,Liquidambar styraciflua,American sweetgum,Plantae,49658
2023-05-10,https://www.inaturalist.org/observations/160942852,https://static.inaturalist.org/photos/278151697/medium.jpg,36.5992014623,-121.7070120202,3,3,Sky Lupine,Lupinus nanus,Sky Lupine,Plantae,50612
2023-05-10,https://www.inaturalist.org/observations/160942853,https://inaturalist-open-data.s3.amazonaws.com/photos/278151696/medium.jpg,32.571975,-84.5080333333,30,30,Southeastern Pricklypear,Opuntia mesacantha,Southeastern Pricklypear,Plantae,543631
2023-05-10,https://www.inaturalist.org/observations/160942884,https://inaturalist-open-data.s3.amazonaws.com/photos/278151770/medium.jpg,32.5624866667,-84.5141133333,46,46,candyroot,Polygala nana,candyroot,Plantae,167191
2023-05-10,https://www.inaturalist.org/observations/160942892,https://static.inaturalist.org/photos/278151890/medium.jpg,32.5748271682,-117.1263563355,4,4,lemonade berry,Rhus integrifolia,lemonade berry,Plantae,55009
2023-05-10,https://www.inaturalist.org/observations/160942900,https://static.inaturalist.org/photos/278151812/medium.jpeg,46.9058216367,-71.29284136,81,81,Sweet violet,Viola odorata,Sweet violet,Plantae,55845
2023-04-30,https://www.inaturalist.org/observations/160942908,https://static.inaturalist.org/photos/278151811/medium.jpeg,40.70956082,-73.83547329,6,6,eastern redbud,Cercis canadensis,eastern redbud,Plantae,48502
2023-05-10,https://www.inaturalist.org/observations/160942929,https://inaturalist-open-data.s3.amazonaws.com/photos/278152072/medium.jpeg,30.2430114746,-97.7903518677,5383,5383,Texas ash,Fraxinus albicans,Texas ash,Plantae,636177
2023-05-10,https://www.inaturalist.org/observations/160942939,https://static.inaturalist.org/photos/278151910/medium.jpeg,32.57488262,-117.12627185,3,3,deerweed,Acmispon glaber,deerweed,Plantae,53134
